project,version,tracer,kind,zrange,region,weight,close pair correction,available,data type,directory
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,0.8-3.5,GCcomb,default-fkp-oqe,None,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,0.8-3.5,NGC,default-fkp-oqe,None,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,0.8-3.5,SGC,default-fkp-oqe,None,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-fkp-oqe,None,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,0.8-1.1,NGC,default-fkp-oqe,None,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,0.8-1.1,SGC,default-fkp-oqe,None,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,0.8-1.6,GCcomb,default-fkp-oqe,None,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,0.8-1.6,NGC,default-fkp-oqe,None,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,0.8-1.6,SGC,default-fkp-oqe,None,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,0.8-3.5,GCcomb,default-fkp-oqe,None,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,0.8-3.5,NGC,default-fkp-oqe,None,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,0.8-3.5,SGC,default-fkp-oqe,None,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,GCcomb,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,NGC,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,SGC,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,GCcomb,default-FKP,auw,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,NGC,default-FKP,auw,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,SGC,default-FKP,auw,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,GCcomb,default-FKP,thetacut,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,NGC,default-FKP,thetacut,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,SGC,default-FKP,thetacut,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,0.1-0.4,GCcomb,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,0.1-0.4,NGC,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,0.1-0.4,SGC,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GAL040,default-FKP,None,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GAL060,default-FKP,None,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,None,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,N,default-FKP,None,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,None,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NGCnoN,default-FKP,None,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NS,default-FKP,None,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,S,default-FKP,None,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,None,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SGCnoDES,default-FKP,None,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GAL040,default-FKP,None,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GAL060,default-FKP,None,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GCcomb,default-FKP,None,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,N,default-FKP,None,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGC,default-FKP,None,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGCnoN,default-FKP,None,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NS,default-FKP,None,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,S,default-FKP,None,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,SGC,default-FKP,None,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,SGCnoDES,default-FKP,None,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GAL040,default-FKP,auw,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GAL060,default-FKP,auw,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,auw,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,N,default-FKP,auw,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,auw,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NGCnoN,default-FKP,auw,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NS,default-FKP,auw,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,S,default-FKP,auw,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,auw,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SGCnoDES,default-FKP,auw,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GAL040,default-FKP,auw,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GAL060,default-FKP,auw,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GCcomb,default-FKP,auw,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,N,default-FKP,auw,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGC,default-FKP,auw,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGCnoN,default-FKP,auw,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NS,default-FKP,auw,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,S,default-FKP,auw,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,SGC,default-FKP,auw,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,SGCnoDES,default-FKP,auw,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GAL040,default-FKP,thetacut,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GAL060,default-FKP,thetacut,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,thetacut,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,N,default-FKP,thetacut,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,thetacut,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NGCnoN,default-FKP,thetacut,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NS,default-FKP,thetacut,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,S,default-FKP,thetacut,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,thetacut,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SGCnoDES,default-FKP,thetacut,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GAL040,default-FKP,thetacut,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GAL060,default-FKP,thetacut,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GCcomb,default-FKP,thetacut,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,N,default-FKP,thetacut,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGC,default-FKP,thetacut,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGCnoN,default-FKP,thetacut,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NS,default-FKP,thetacut,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,S,default-FKP,thetacut,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,SGC,default-FKP,thetacut,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,SGCnoDES,default-FKP,thetacut,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,0.8-1.1,GCcomb,default-FKP,None,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,0.8-1.1,NGC,default-FKP,None,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,0.8-1.1,SGC,default-FKP,None,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,1.1-1.6,GCcomb,default-FKP,None,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,1.1-1.6,NGC,default-FKP,None,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,1.1-1.6,SGC,default-FKP,None,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,0.8-1.1,GCcomb,default-FKP,None,844,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,0.8-1.1,NGC,default-FKP,None,844,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,0.8-1.1,SGC,default-FKP,None,844,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,1.1-1.6,GCcomb,default-FKP,None,844,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,1.1-1.6,NGC,default-FKP,None,844,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,1.1-1.6,SGC,default-FKP,None,844,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,GAL040,default-FKP,None,57,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,GAL060,default-FKP,None,57,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
